Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P001,Hinged Box,375ML,1000,1.78,18,2.1,2.8,C170,New,Hyderabad,Telangana,O00180,06-10-2025,Distributor,1920,1695,1,In Transit
P002,Hinged Box HL,250ML,1000,1.65,18,1.95,2.36,C111,Returning,Aurangabad,Maharashtra,O00181,13-02-2025,Direct,1447,905,3,Delayed
P006,Catering Box,375ML,1500,1.57,18,1.85,2.74,C129,New,Nagpur,Maharashtra,O00182,26-04-2025,Direct,1544,3693,3,On Time
P010,Takeaway Box,375ML,1500,1.66,18,1.96,2.83,C123,New,Aurangabad,Maharashtra,O00183,05-01-2025,Distributor,1016,2973,1,In Transit
P002,Hinged Box HL,1000ML,500,3.22,18,3.8,4.83,C197,New,Nagpur,Maharashtra,O00184,20-04-2025,Distributor,794,4324,4,On Time
P007,Sauce Box,250ML,1000,1.58,18,1.86,2.3,C186,Returning,Indore,Madhya Pradesh,O00185,03-10-2025,Direct,1176,2619,1,In Transit
P002,Hinged Box HL,250ML,2000,1.36,18,1.6,2.21,C091,Returning,Bangalore,Karnataka,O00186,15-11-2025,Direct,1298,1534,2,On Time
P003,Food Container,250ML,2000,1.37,18,1.62,2.26,C188,New,Indore,Madhya Pradesh,O00187,08-04-2025,Distributor,1150,4405,3,In Transit
P001,Hinged Box,1000ML,1000,2.97,18,3.5,4.38,C108,Returning,Hyderabad,Telangana,O00188,10-10-2025,Direct,286,252,5,On Time
P002,Hinged Box HL,750ML,2000,2.58,18,3.04,4.02,C194,New,Ahmedabad,Gujarat,O00189,09-10-2025,Distributor,1156,3844,1,Delayed
P004,Meal Box,750ML,2000,2.45,18,2.89,3.64,C028,New,Nagpur,Maharashtra,O00190,24-06-2025,Distributor,1366,2757,6,On Time
P010,Takeaway Box,500ML,500,1.9,18,2.24,3.21,C066,Returning,Nashik,Maharashtra,O00191,16-04-2025,Direct,1549,4426,5,On Time
P008,Square Box,375ML,500,1.61,18,1.9,2.81,C088,Returning,Hyderabad,Telangana,O00192,12-01-2025,Distributor,877,4650,4,Delayed
P008,Square Box,750ML,500,2.14,18,2.53,3.81,C044,New,Mumbai,Maharashtra,O00193,03-02-2025,Distributor,738,869,6,Delayed
P010,Takeaway Box,375ML,1000,1.92,18,2.27,2.83,C084,New,Delhi,Delhi,O00194,10-05-2025,Distributor,1360,814,1,In Transit
P007,Sauce Box,375ML,500,1.64,18,1.94,2.77,C083,Returning,Bangalore,Karnataka,O00195,17-06-2025,Distributor,354,3665,4,In Transit
P005,Storage Box,750ML,1000,2.27,18,2.68,3.81,C004,New,Mumbai,Maharashtra,O00196,15-06-2025,Distributor,1221,2267,6,In Transit
P002,Hinged Box HL,375ML,500,1.51,18,1.78,2.68,C093,Returning,Aurangabad,Maharashtra,O00197,10-05-2025,Direct,1150,4511,4,Delayed
P003,Food Container,750ML,2000,2.17,18,2.56,3.61,C062,New,Pune,Maharashtra,O00198,15-05-2025,Direct,1170,1608,5,On Time
P007,Sauce Box,375ML,1500,1.8,18,2.12,2.95,C150,New,Delhi,Delhi,O00199,10-05-2025,Direct,690,1999,1,Delayed
P009,Round Container,1000ML,2000,3.24,18,3.82,4.99,C118,Returning,Pune,Maharashtra,O00200,11-10-2025,Distributor,1774,2641,3,On Time
P010,Takeaway Box,500ML,1000,2.2,18,2.6,3.5,C087,New,Indore,Madhya Pradesh,O00201,13-09-2025,Direct,452,2349,6,Delayed
P001,Hinged Box,250ML,2000,1.44,18,1.7,2.55,C034,New,Ahmedabad,Gujarat,O00202,27-02-2025,Direct,953,215,6,Delayed
P006,Catering Box,375ML,1500,1.88,18,2.22,2.93,C088,New,Aurangabad,Maharashtra,O00203,18-07-2025,Distributor,827,1914,2,Delayed
P009,Round Container,750ML,1000,2.31,18,2.73,3.73,C047,New,Aurangabad,Maharashtra,O00204,25-07-2025,Direct,1938,2986,2,Delayed
P001,Hinged Box,250ML,1500,1.45,18,1.71,2.27,C190,Returning,Indore,Madhya Pradesh,O00205,28-07-2025,Distributor,1387,3820,5,In Transit
P004,Meal Box,750ML,1000,2.57,18,3.03,3.78,C030,Returning,Indore,Madhya Pradesh,O00206,19-05-2025,Direct,1752,1691,6,On Time
P009,Round Container,750ML,500,2.47,18,2.91,3.74,C199,Returning,Mumbai,Maharashtra,O00207,04-12-2025,Distributor,1219,4612,2,In Transit
P008,Square Box,500ML,2000,1.87,18,2.21,3.02,C109,Returning,Pune,Maharashtra,O00208,01-05-2025,Distributor,870,3973,6,In Transit
P003,Food Container,750ML,1500,2.38,18,2.81,3.72,C037,Returning,Ahmedabad,Gujarat,O00209,29-09-2025,Distributor,319,3695,1,In Transit
P007,Sauce Box,750ML,2000,2.74,18,3.23,4.07,C058,New,Hyderabad,Telangana,O00210,19-10-2025,Direct,999,4983,5,Delayed
P005,Storage Box,500ML,2000,1.9,18,2.24,3.33,C040,New,Nagpur,Maharashtra,O00211,23-10-2025,Direct,85,3292,4,In Transit
P001,Hinged Box,500ML,1500,1.88,18,2.22,3.26,C122,New,Aurangabad,Maharashtra,O00212,26-04-2025,Direct,766,4176,5,On Time
P006,Catering Box,500ML,1000,2.27,18,2.68,3.27,C198,New,Mumbai,Maharashtra,O00213,10-12-2025,Distributor,497,794,3,Delayed
P009,Round Container,375ML,1000,1.79,18,2.11,2.91,C068,New,Hyderabad,Telangana,O00214,28-01-2025,Distributor,809,3657,4,In Transit
P010,Takeaway Box,750ML,1000,2.44,18,2.88,4.15,C122,Returning,Delhi,Delhi,O00215,04-07-2025,Distributor,1885,389,3,In Transit
P003,Food Container,1000ML,1000,3.03,18,3.58,4.62,C034,Returning,Nagpur,Maharashtra,O00216,24-09-2025,Distributor,810,4584,3,In Transit
P008,Square Box,750ML,2000,2.26,18,2.67,4.09,C049,New,Mumbai,Maharashtra,O00217,24-04-2025,Direct,969,986,6,Delayed
P010,Takeaway Box,250ML,500,1.47,18,1.73,2.36,C023,New,Ahmedabad,Gujarat,O00218,26-12-2025,Distributor,486,497,6,In Transit
P010,Takeaway Box,500ML,500,2.31,18,2.73,3.51,C008,New,Hyderabad,Telangana,O00219,09-07-2025,Distributor,221,4658,1,In Transit
P009,Round Container,500ML,1500,1.94,18,2.29,3.01,C027,Returning,Ahmedabad,Gujarat,O00220,19-01-2025,Direct,1245,984,1,On Time
P004,Meal Box,250ML,500,1.5,18,1.77,2.59,C121,Returning,Bangalore,Karnataka,O00221,16-05-2025,Direct,440,2206,6,On Time
P004,Meal Box,1000ML,1500,2.91,18,3.43,4.83,C018,New,Pune,Maharashtra,O00222,25-11-2025,Direct,963,4895,3,On Time
P002,Hinged Box HL,375ML,2000,1.64,18,1.94,2.85,C139,New,Bangalore,Karnataka,O00223,06-07-2025,Distributor,1950,2052,5,On Time
P004,Meal Box,750ML,500,2.77,18,3.27,4.02,C065,New,Mumbai,Maharashtra,O00224,25-09-2025,Direct,1585,4161,1,In Transit
P006,Catering Box,375ML,1000,1.77,18,2.09,2.95,C022,New,Delhi,Delhi,O00225,07-06-2025,Distributor,1007,962,4,Delayed
P002,Hinged Box HL,500ML,2000,1.69,18,1.99,3.01,C048,New,Hyderabad,Telangana,O00226,22-03-2025,Direct,924,4852,1,On Time
P004,Meal Box,750ML,2000,2.11,18,2.49,3.82,C022,Returning,Indore,Madhya Pradesh,O00227,12-10-2025,Distributor,1411,4693,5,Delayed
P007,Sauce Box,250ML,500,1.47,18,1.73,2.36,C036,New,Pune,Maharashtra,O00228,01-09-2025,Distributor,1719,810,3,In Transit
P010,Takeaway Box,750ML,500,2.59,18,3.06,3.86,C145,New,Hyderabad,Telangana,O00229,28-05-2025,Direct,1901,3151,6,In Transit
P006,Catering Box,1000ML,2000,2.78,18,3.28,4.96,C043,Returning,Pune,Maharashtra,O00230,26-11-2025,Distributor,553,4911,4,On Time
P008,Square Box,500ML,1500,1.84,18,2.17,3.07,C145,Returning,Bangalore,Karnataka,O00231,30-10-2025,Distributor,125,4142,2,In Transit
P005,Storage Box,375ML,1000,1.89,18,2.23,3,C165,New,Ahmedabad,Gujarat,O00232,13-12-2025,Distributor,1349,1496,6,Delayed
P001,Hinged Box,1000ML,500,2.7,18,3.19,4.55,C196,New,Aurangabad,Maharashtra,O00233,30-09-2025,Direct,722,1701,1,On Time
P001,Hinged Box,250ML,500,1.42,18,1.68,2.38,C059,Returning,Aurangabad,Maharashtra,O00234,19-08-2025,Direct,1152,2266,6,Delayed
P001,Hinged Box,375ML,500,1.93,18,2.28,2.89,C105,Returning,Ahmedabad,Gujarat,O00235,08-11-2025,Direct,1639,3269,2,In Transit
P009,Round Container,750ML,2000,2.56,18,3.02,3.93,C147,Returning,Indore,Madhya Pradesh,O00236,12-05-2025,Direct,1215,3637,1,On Time
P008,Square Box,1000ML,500,2.96,18,3.49,4.32,C015,New,Aurangabad,Maharashtra,O00237,06-03-2025,Distributor,601,277,4,Delayed
P006,Catering Box,500ML,1000,2.03,18,2.4,3.44,C164,Returning,Pune,Maharashtra,O00238,25-03-2025,Direct,322,4337,2,In Transit
P009,Round Container,500ML,500,2.33,18,2.75,3.37,C013,Returning,Nagpur,Maharashtra,O00239,29-01-2025,Direct,1271,1185,5,Delayed
P010,Takeaway Box,375ML,500,1.57,18,1.85,2.82,C011,Returning,Delhi,Delhi,O00240,10-04-2025,Distributor,111,4126,5,Delayed
P002,Hinged Box HL,500ML,2000,2.15,18,2.54,3.14,C079,New,Bangalore,Karnataka,O00241,27-06-2025,Distributor,701,3106,3,In Transit
P010,Takeaway Box,375ML,1500,1.87,18,2.21,2.88,C115,New,Hyderabad,Telangana,O00242,10-10-2025,Distributor,419,3206,4,On Time
P009,Round Container,375ML,2000,1.77,18,2.09,2.75,C033,New,Indore,Madhya Pradesh,O00243,03-11-2025,Direct,808,4386,6,Delayed
P009,Round Container,750ML,1000,2.42,18,2.86,3.68,C063,New,Ahmedabad,Gujarat,O00244,11-12-2025,Direct,494,2434,3,Delayed
P008,Square Box,750ML,500,2.36,18,2.78,3.75,C091,Returning,Pune,Maharashtra,O00245,28-02-2025,Distributor,573,2622,6,In Transit
P001,Hinged Box,750ML,1000,2.53,18,2.99,3.88,C121,New,Indore,Madhya Pradesh,O00246,29-07-2025,Direct,1638,1703,2,In Transit
P005,Storage Box,250ML,500,1.43,18,1.69,2.32,C129,New,Indore,Madhya Pradesh,O00247,13-09-2025,Distributor,1047,4186,6,Delayed
P001,Hinged Box,500ML,1000,2.2,18,2.6,3.16,C188,Returning,Nashik,Maharashtra,O00248,05-11-2025,Direct,789,2495,2,Delayed
P005,Storage Box,375ML,500,1.63,18,1.92,2.72,C025,New,Bangalore,Karnataka,O00249,16-02-2025,Direct,1730,2687,5,On Time
P010,Takeaway Box,1000ML,1500,2.95,18,3.48,4.59,C134,New,Hyderabad,Telangana,O00250,07-12-2025,Direct,490,1862,5,Delayed
P002,Hinged Box HL,1000ML,500,2.83,18,3.34,4.81,C040,New,Ahmedabad,Gujarat,O00251,07-03-2025,Distributor,1262,3531,1,Delayed
P006,Catering Box,500ML,500,2.09,18,2.47,3.19,C100,New,Delhi,Delhi,O00252,16-11-2025,Direct,1501,3508,1,On Time
P004,Meal Box,500ML,1000,1.86,18,2.19,3.02,C166,Returning,Mumbai,Maharashtra,O00253,16-09-2025,Distributor,251,1005,6,Delayed
P008,Square Box,500ML,1500,1.82,18,2.15,3.02,C149,New,Nagpur,Maharashtra,O00254,15-09-2025,Direct,673,4948,5,On Time
P004,Meal Box,750ML,1000,2.91,18,3.43,4.18,C047,New,Mumbai,Maharashtra,O00255,10-06-2025,Direct,1554,1101,2,Delayed
P007,Sauce Box,250ML,1500,1.5,18,1.77,2.21,C064,New,Indore,Madhya Pradesh,O00256,22-10-2025,Direct,1361,478,1,Delayed
P004,Meal Box,1000ML,500,3.12,18,3.68,4.54,C169,New,Indore,Madhya Pradesh,O00257,25-11-2025,Distributor,116,3335,3,On Time
P009,Round Container,500ML,1000,2.42,18,2.86,3.57,C088,New,Indore,Madhya Pradesh,O00258,08-06-2025,Distributor,1114,416,5,On Time
P002,Hinged Box HL,750ML,1000,2.39,18,2.82,3.84,C040,New,Aurangabad,Maharashtra,O00259,11-12-2025,Distributor,151,4243,4,In Transit
P001,Hinged Box,250ML,1500,1.74,18,2.05,2.6,C088,New,Hyderabad,Telangana,O00260,14-12-2025,Distributor,213,4246,3,On Time
P007,Sauce Box,1000ML,1500,2.64,18,3.12,4.59,C127,Returning,Mumbai,Maharashtra,O00261,12-09-2025,Distributor,1810,4246,2,Delayed
P007,Sauce Box,750ML,500,2.3,18,2.71,3.77,C191,Returning,Hyderabad,Telangana,O00262,20-03-2025,Direct,1949,1828,1,In Transit
P003,Food Container,375ML,2000,2.06,18,2.43,2.99,C024,Returning,Bangalore,Karnataka,O00263,09-12-2025,Distributor,297,1466,3,On Time
P008,Square Box,1000ML,500,2.77,18,3.27,4.52,C066,New,Aurangabad,Maharashtra,O00264,05-03-2025,Direct,1437,3621,3,In Transit
P009,Round Container,750ML,2000,2.42,18,2.86,3.69,C099,Returning,Bangalore,Karnataka,O00265,21-12-2025,Direct,172,2475,3,Delayed
P010,Takeaway Box,375ML,500,1.64,18,1.94,2.76,C099,New,Aurangabad,Maharashtra,O00266,07-04-2025,Distributor,1064,3188,6,On Time
P001,Hinged Box,250ML,2000,1.63,18,1.92,2.34,C036,New,Ahmedabad,Gujarat,O00267,22-11-2025,Distributor,1155,4059,4,In Transit
P003,Food Container,750ML,2000,2.1,18,2.48,3.81,C127,New,Nagpur,Maharashtra,O00268,27-11-2025,Distributor,787,559,2,On Time
P006,Catering Box,375ML,1500,1.68,18,1.98,2.64,C109,Returning,Ahmedabad,Gujarat,O00269,26-01-2025,Distributor,133,2726,6,Delayed
P007,Sauce Box,500ML,1500,1.98,18,2.34,3.14,C039,New,Aurangabad,Maharashtra,O00270,01-02-2025,Direct,1869,4439,6,On Time
P007,Sauce Box,750ML,1000,2.52,18,2.97,3.96,C123,Returning,Aurangabad,Maharashtra,O00271,06-06-2025,Direct,1503,3006,4,Delayed
P006,Catering Box,375ML,1500,1.81,18,2.14,2.66,C074,New,Pune,Maharashtra,O00272,16-07-2025,Direct,1683,1960,1,On Time
P004,Meal Box,375ML,1500,1.45,18,1.71,2.62,C130,New,Bangalore,Karnataka,O00273,02-02-2025,Distributor,1338,2851,6,Delayed
P005,Storage Box,500ML,1000,2.01,18,2.37,3.3,C017,Returning,Nagpur,Maharashtra,O00274,29-01-2025,Distributor,778,288,2,In Transit
P009,Round Container,750ML,1500,2.25,18,2.65,3.81,C022,New,Pune,Maharashtra,O00275,18-08-2025,Distributor,1409,144,1,In Transit
P003,Food Container,375ML,1500,1.91,18,2.25,2.99,C099,New,Ahmedabad,Gujarat,O00276,03-09-2025,Distributor,1371,3289,4,In Transit
P008,Square Box,750ML,1000,2.8,18,3.3,4.13,C181,New,Aurangabad,Maharashtra,O00277,15-06-2025,Distributor,1936,590,5,In Transit
P005,Storage Box,375ML,1500,1.82,18,2.15,2.89,C075,New,Pune,Maharashtra,O00278,01-03-2025,Distributor,1535,1161,4,On Time
P004,Meal Box,375ML,1000,1.8,18,2.12,2.95,C164,Returning,Hyderabad,Telangana,O00279,23-12-2025,Direct,1100,1585,6,Delayed
P004,Meal Box,375ML,1500,1.54,18,1.82,2.67,C061,Returning,Mumbai,Maharashtra,O00280,08-12-2025,Direct,1427,666,6,On Time
P008,Square Box,1000ML,1000,2.93,18,3.46,4.32,C192,New,Ahmedabad,Gujarat,O00281,19-04-2025,Direct,1149,4623,2,Delayed
P009,Round Container,250ML,500,1.46,18,1.72,2.35,C074,New,Aurangabad,Maharashtra,O00282,01-06-2025,Distributor,1159,2741,4,On Time
P004,Meal Box,750ML,500,2.04,18,2.41,3.68,C106,Returning,Bangalore,Karnataka,O00283,08-02-2025,Distributor,122,4491,3,Delayed
P002,Hinged Box HL,250ML,1500,1.63,18,1.92,2.38,C151,New,Aurangabad,Maharashtra,O00284,22-01-2025,Distributor,300,1548,3,On Time
P009,Round Container,750ML,500,2.27,18,2.68,3.64,C156,New,Aurangabad,Maharashtra,O00285,03-12-2025,Direct,457,3323,2,Delayed
P004,Meal Box,500ML,500,2.05,18,2.42,3.29,C053,New,Aurangabad,Maharashtra,O00286,24-08-2025,Distributor,963,1738,3,On Time
P007,Sauce Box,375ML,2000,1.7,18,2.01,2.72,C015,New,Ahmedabad,Gujarat,O00287,27-03-2025,Distributor,1018,4060,3,On Time
P002,Hinged Box HL,1000ML,2000,3.2,18,3.78,4.66,C182,New,Pune,Maharashtra,O00288,28-09-2025,Distributor,1463,4666,5,In Transit
P009,Round Container,1000ML,1500,2.67,18,3.15,4.77,C077,Returning,Nashik,Maharashtra,O00289,12-01-2025,Distributor,1912,3298,1,In Transit
P006,Catering Box,375ML,1500,1.5,18,1.77,2.71,C057,Returning,Delhi,Delhi,O00290,05-07-2025,Direct,1591,1771,2,In Transit
P003,Food Container,750ML,2000,2.29,18,2.7,4.06,C129,New,Delhi,Delhi,O00291,20-11-2025,Distributor,361,992,2,In Transit
P009,Round Container,750ML,1000,2.52,18,2.97,3.77,C040,New,Nashik,Maharashtra,O00292,10-10-2025,Direct,934,4471,4,On Time
P010,Takeaway Box,250ML,2000,1.62,18,1.91,2.4,C008,Returning,Nashik,Maharashtra,O00293,05-07-2025,Direct,404,2649,6,Delayed
P001,Hinged Box,250ML,1000,1.42,18,1.68,2.26,C090,Returning,Bangalore,Karnataka,O00294,09-11-2025,Direct,427,4659,2,Delayed
P006,Catering Box,1000ML,1500,3.09,18,3.65,4.46,C199,Returning,Hyderabad,Telangana,O00295,26-10-2025,Distributor,111,2772,5,In Transit
P004,Meal Box,500ML,1500,1.84,18,2.17,3.09,C170,Returning,Nagpur,Maharashtra,O00296,08-07-2025,Distributor,1636,1535,6,On Time
P006,Catering Box,375ML,500,1.85,18,2.18,2.95,C011,New,Hyderabad,Telangana,O00297,18-08-2025,Direct,1861,4931,4,On Time
P005,Storage Box,750ML,2000,2.69,18,3.17,3.99,C004,New,Ahmedabad,Gujarat,O00298,01-11-2025,Direct,313,1660,1,Delayed
P005,Storage Box,500ML,500,2.03,18,2.4,3.56,C162,Returning,Delhi,Delhi,O00299,23-01-2025,Direct,1214,1680,2,Delayed
P002,Hinged Box HL,250ML,500,1.42,18,1.68,2.56,C043,New,Ahmedabad,Gujarat,O00300,10-03-2025,Direct,1460,2422,5,Delayed
P003,Food Container,500ML,1000,2.22,18,2.62,3.46,C187,Returning,Bangalore,Karnataka,O00301,02-07-2025,Direct,1799,3724,6,In Transit
P008,Square Box,250ML,500,1.63,18,1.92,2.53,C088,New,Hyderabad,Telangana,O00302,09-07-2025,Direct,1692,2088,3,Delayed
P005,Storage Box,1000ML,1500,2.93,18,3.46,4.24,C013,New,Pune,Maharashtra,O00303,22-06-2025,Distributor,380,2246,6,In Transit
P003,Food Container,750ML,2000,2.18,18,2.57,3.73,C088,Returning,Pune,Maharashtra,O00304,16-04-2025,Direct,482,4861,1,Delayed
P003,Food Container,250ML,1500,1.46,18,1.72,2.41,C058,New,Delhi,Delhi,O00305,28-12-2025,Distributor,544,1374,3,In Transit
P010,Takeaway Box,500ML,500,2.02,18,2.38,3.37,C145,New,Aurangabad,Maharashtra,O00306,18-01-2025,Distributor,917,1539,4,Delayed
P010,Takeaway Box,500ML,2000,2.45,18,2.89,3.52,C102,New,Aurangabad,Maharashtra,O00307,28-09-2025,Direct,1166,677,1,In Transit
P001,Hinged Box,375ML,2000,1.93,18,2.28,2.98,C101,Returning,Indore,Madhya Pradesh,O00308,03-12-2025,Distributor,344,437,4,Delayed
P002,Hinged Box HL,500ML,2000,2.12,18,2.5,3.57,C021,New,Mumbai,Maharashtra,O00309,26-09-2025,Distributor,1224,3397,6,Delayed
P010,Takeaway Box,500ML,2000,2.42,18,2.86,3.49,C075,New,Hyderabad,Telangana,O00310,16-12-2025,Direct,1729,487,2,Delayed
P004,Meal Box,250ML,1000,1.46,18,1.72,2.31,C195,New,Indore,Madhya Pradesh,O00311,21-12-2025,Direct,650,1547,5,On Time
P010,Takeaway Box,750ML,1000,2.15,18,2.54,3.87,C025,Returning,Delhi,Delhi,O00312,07-08-2025,Distributor,1106,1504,6,On Time
P006,Catering Box,250ML,1500,1.46,18,1.72,2.33,C195,Returning,Indore,Madhya Pradesh,O00313,21-02-2025,Distributor,496,2026,1,Delayed
P007,Sauce Box,750ML,2000,2.24,18,2.64,4.03,C026,New,Bangalore,Karnataka,O00314,07-05-2025,Distributor,217,2144,6,In Transit
P008,Square Box,375ML,2000,1.86,18,2.19,3,C105,Returning,Pune,Maharashtra,O00315,30-07-2025,Distributor,1277,4223,1,On Time
P005,Storage Box,375ML,500,1.66,18,1.96,2.64,C103,Returning,Pune,Maharashtra,O00316,18-11-2025,Distributor,108,1317,1,Delayed
P009,Round Container,500ML,2000,2.12,18,2.5,3.45,C058,New,Ahmedabad,Gujarat,O00317,27-11-2025,Distributor,123,4961,2,In Transit
P004,Meal Box,750ML,1000,2.43,18,2.87,3.8,C097,New,Aurangabad,Maharashtra,O00318,08-06-2025,Direct,1285,803,5,In Transit
P001,Hinged Box,1000ML,1000,2.65,18,3.13,4.49,C096,Returning,Pune,Maharashtra,O00319,08-10-2025,Direct,1529,1538,1,On Time
P009,Round Container,1000ML,1500,2.74,18,3.23,4.85,C172,New,Pune,Maharashtra,O00320,20-06-2025,Direct,142,3389,1,Delayed
P004,Meal Box,500ML,500,2.16,18,2.55,3.27,C033,New,Nagpur,Maharashtra,O00321,24-10-2025,Distributor,1058,1304,3,On Time
P009,Round Container,1000ML,500,2.75,18,3.24,4.26,C047,Returning,Pune,Maharashtra,O00322,12-05-2025,Distributor,1045,2087,1,Delayed
P001,Hinged Box,375ML,1500,1.67,18,1.97,2.66,C038,Returning,Mumbai,Maharashtra,O00323,01-06-2025,Direct,1737,160,4,On Time
P008,Square Box,250ML,2000,1.51,18,1.78,2.31,C082,New,Mumbai,Maharashtra,O00324,07-04-2025,Direct,1192,1544,5,On Time
P009,Round Container,750ML,1500,2.57,18,3.03,4.13,C084,Returning,Nashik,Maharashtra,O00325,02-03-2025,Distributor,720,984,5,Delayed
P007,Sauce Box,500ML,1500,2.33,18,2.75,3.34,C119,Returning,Indore,Madhya Pradesh,O00326,18-04-2025,Distributor,1504,1422,4,In Transit
P007,Sauce Box,250ML,2000,1.37,18,1.62,2.36,C131,Returning,Pune,Maharashtra,O00327,09-01-2025,Distributor,268,4025,1,Delayed
P003,Food Container,375ML,500,1.75,18,2.06,2.96,C173,New,Nashik,Maharashtra,O00328,24-03-2025,Distributor,168,4234,2,In Transit
P006,Catering Box,250ML,1000,1.39,18,1.64,2.3,C062,New,Bangalore,Karnataka,O00329,24-06-2025,Distributor,1563,1233,4,In Transit
P008,Square Box,375ML,1000,1.63,18,1.92,2.62,C071,New,Mumbai,Maharashtra,O00330,06-07-2025,Direct,655,552,4,On Time
P008,Square Box,375ML,2000,1.75,18,2.06,2.73,C155,Returning,Mumbai,Maharashtra,O00331,09-01-2025,Distributor,1159,4257,3,In Transit
P008,Square Box,375ML,1000,1.85,18,2.18,2.64,C072,Returning,Indore,Madhya Pradesh,O00332,06-08-2025,Distributor,158,139,2,On Time
P005,Storage Box,375ML,1500,1.9,18,2.24,2.98,C144,New,Ahmedabad,Gujarat,O00333,06-03-2025,Distributor,1577,2810,1,On Time
P003,Food Container,375ML,2000,1.76,18,2.08,2.84,C001,Returning,Mumbai,Maharashtra,O00334,06-05-2025,Distributor,227,3443,6,Delayed
P001,Hinged Box,375ML,1500,1.89,18,2.23,2.72,C162,Returning,Nagpur,Maharashtra,O00335,09-06-2025,Direct,1301,1602,3,In Transit
P005,Storage Box,375ML,2000,1.76,18,2.08,2.9,C031,New,Nashik,Maharashtra,O00336,18-11-2025,Direct,1655,4365,4,On Time
P003,Food Container,1000ML,1000,2.86,18,3.37,4.39,C193,New,Mumbai,Maharashtra,O00337,27-09-2025,Direct,766,2221,2,Delayed
P009,Round Container,375ML,1500,2.02,18,2.38,2.98,C101,New,Nagpur,Maharashtra,O00338,15-01-2025,Distributor,1499,3320,2,Delayed
P009,Round Container,1000ML,1000,2.93,18,3.46,4.43,C009,Returning,Hyderabad,Telangana,O00339,01-01-2025,Direct,1006,1208,6,Delayed
P009,Round Container,1000ML,500,3.29,18,3.88,4.88,C183,New,Mumbai,Maharashtra,O00340,16-12-2025,Direct,540,1148,3,On Time
P003,Food Container,750ML,1000,2.5,18,2.95,3.76,C052,New,Pune,Maharashtra,O00341,26-06-2025,Direct,471,1339,5,On Time
P006,Catering Box,1000ML,2000,2.7,18,3.19,4.28,C164,Returning,Aurangabad,Maharashtra,O00342,26-08-2025,Direct,1827,3531,3,In Transit
P003,Food Container,250ML,1500,1.57,18,1.85,2.29,C064,New,Indore,Madhya Pradesh,O00343,30-05-2025,Direct,1965,165,2,Delayed
P006,Catering Box,1000ML,2000,2.95,18,3.48,4.44,C033,Returning,Hyderabad,Telangana,O00344,22-10-2025,Distributor,1690,4231,4,Delayed
P004,Meal Box,1000ML,2000,2.39,18,2.82,4.25,C156,Returning,Nagpur,Maharashtra,O00345,25-06-2025,Direct,915,3300,2,In Transit
P007,Sauce Box,500ML,2000,2,18,2.36,3.14,C145,New,Aurangabad,Maharashtra,O00346,23-09-2025,Direct,255,691,6,In Transit
P008,Square Box,500ML,1500,1.94,18,2.29,3.05,C172,New,Mumbai,Maharashtra,O00347,10-11-2025,Direct,862,4035,6,Delayed
P010,Takeaway Box,750ML,1000,2.72,18,3.21,4.01,C004,New,Indore,Madhya Pradesh,O00348,26-04-2025,Distributor,1947,3297,3,Delayed
P002,Hinged Box HL,375ML,2000,1.63,18,1.92,2.95,C100,Returning,Bangalore,Karnataka,O00349,29-05-2025,Direct,253,4320,2,Delayed
P003,Food Container,500ML,1500,2.22,18,2.62,3.43,C122,New,Hyderabad,Telangana,O00350,12-06-2025,Direct,1402,712,3,In Transit
P005,Storage Box,1000ML,500,2.89,18,3.41,4.66,C099,New,Ahmedabad,Gujarat,O00351,15-05-2025,Distributor,97,4444,4,On Time
P001,Hinged Box,750ML,1000,2.29,18,2.7,3.84,C089,Returning,Bangalore,Karnataka,O00352,13-07-2025,Distributor,623,2143,4,In Transit
P006,Catering Box,750ML,1500,2.21,18,2.61,3.6,C156,New,Nagpur,Maharashtra,O00353,12-10-2025,Direct,814,968,3,In Transit
P004,Meal Box,375ML,1500,1.84,18,2.17,2.86,C160,Returning,Nagpur,Maharashtra,O00354,08-09-2025,Direct,632,576,4,On Time
P004,Meal Box,375ML,1000,1.68,18,1.98,2.69,C132,Returning,Mumbai,Maharashtra,O00355,13-09-2025,Distributor,1778,114,3,Delayed
P009,Round Container,750ML,1500,2.41,18,2.84,3.83,C185,New,Delhi,Delhi,O00356,05-07-2025,Direct,1214,1289,1,On Time
